sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,44,33,0,92.78097500000008,12.472918209000056,2020-06-17
2,Andhra Pradesh,6841,3509,88,79.95790576800005,15.754585607000024,2020-06-17
3,Arunachal Pradesh,95,7,0,94.66035909400006,28.033781652000073,2020-06-17
4,Assam,4319,2166,8,92.83015209500007,26.32614358500007,2020-06-17
5,Bihar,6778,4644,41,85.48728000000007,25.151460000000046,2020-06-17
6,Chandigarh,358,302,6,76.78943000000005,30.703410000000076,2020-06-17
7,Chhattisgarh,1781,1036,9,82.04162083700004,21.265149260000047,2020-06-17
8,Dadra and Nagar Haveli and Daman and Diu,45,9,0,73.04955000000007,20.280950000000075,2020-06-17
9,Delhi,44688,16500,1837,77.21689000000003,28.634100000000053,2020-06-17
10,Goa,629,85,0,74.05421646500008,15.362577927000075,2020-06-17
11,Gujarat,24577,17082,1533,71.57702777600008,22.695412103000027,2020-06-17
12,Haryana,8272,3748,118,76.34013631800008,29.19646195900003,2020-06-17
13,Himachal Pradesh,560,372,8,77.25004871100003,31.923656800000057,2020-06-17
14,Jammu and Kashmir,5298,2781,63,76.31064825900006,34.64385349200006,2020-06-17
15,Jharkhand,1839,1121,9,85.55996217400008,23.65396590300003,2020-06-17
16,Karnataka,7530,4456,94,76.17046946700003,14.705918599000027,2020-06-17
17,Kerala,2622,1236,20,76.40890634100003,10.447255617000053,2020-06-17
18,Ladakh,649,85,1,77.50000000000007,34.50000000000006,2020-06-17
19,Madhya Pradesh,11083,8152,476,78.29754465700006,23.543002144000074,2020-06-17
20,Maharashtra,113445,57851,5537,73.01582000000008,19.03681000000006,2020-06-17
21,Manipur,500,159,0,93.88394228400006,24.731636637000065,2020-06-17
22,Meghalaya,44,25,1,91.27961259500006,25.536524185000076,2020-06-17
23,Mizoram,121,1,0,92.82891654100008,23.307804220000037,2020-06-17
24,Nagaland,179,92,0,94.47204729200008,26.059338800000035,2020-06-17
25,Odisha,4163,2974,11,85.00127000000003,20.926660000000027,2020-06-17
26,Puducherry,216,99,6,79.82470000000006,11.92993000000007,2020-06-17
27,Punjab,3371,2461,72,75.41747895900005,30.843241601000045,2020-06-17
28,Rajasthan,13216,9849,308,73.84574451200007,26.58650209000007,2020-06-17
29,Sikkim,70,4,0,88.47595861700006,27.571226435000032,2020-06-17
30,Tamil Nadu,48019,26782,528,78.40968946000005,11.013249830000065,2020-06-17
31,Telangana,5406,3027,191,79.01145966800004,17.805271108000053,2020-06-17
32,Tripura,1092,433,1,91.74011046400005,23.74652194700008,2020-06-17
34,Uttar Pradesh,14091,8610,417,80.56369184900007,26.92876647400004,2020-06-17
33,Uttarakhand,1942,1216,25,79.20756428100003,30.15483757800007,2020-06-17
35,West Bengal,11909,6028,495,87.98640557800007,23.79775953100005,2020-06-17
