sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,290,176,0,92.78097500000008,12.472918209000056,2020-07-26
2,Andhra Pradesh,88671,43255,985,94.66035907100007,28.03378170600007,2020-07-26
3,Arunachal Pradesh,1126,428,3,94.66035907100007,28.03378170600007,2020-07-26
4,Assam,31086,23055,77,92.83014998300007,26.32614343200004,2020-07-26
5,Bihar,36604,24053,234,85.48728000000007,25.151460000000046,2020-07-26
6,Chandigarh,852,555,13,76.78943000000005,30.703410000000076,2020-07-26
7,Chhattisgarh,7087,4683,39,82.04162085900003,21.265149263000072,2020-07-26
8,Dadra and Nagar Haveli and Daman and Diu,860,530,2,73.04955000000007,20.280950000000075,2020-07-26
9,Delhi,129531,113068,3806,77.21689000000003,28.634100000000053,2020-07-26
10,Goa,4686,3047,33,74.05421633500005,15.36257825000007,2020-07-26
11,Gujarat,54626,39631,2300,71.57702797000006,22.69541198300004,2020-07-26
12,Haryana,30538,23654,389,76.34013613300004,29.196461252000066,2020-07-26
13,Himachal Pradesh,2049,1173,11,77.25004824800006,31.923656279000053,2020-07-26
14,Jammu and Kashmir,17305,9517,305,76.31064825900006,34.64385349200006,2020-07-26
15,Jharkhand,7836,3425,82,85.55996219500008,23.65396590300003,2020-07-26
16,Karnataka,90942,33750,1796,76.17046947600005,14.705918575000055,2020-07-26
17,Kerala,18098,8611,59,76.40890634900006,10.447255621000068,2020-07-26
18,Ladakh,1276,1057,3,77.50000000000007,34.50000000000006,2020-07-26
19,Madhya Pradesh,26926,18488,799,78.29754488400005,23.54300217400004,2020-07-26
20,Maharashtra,366368,207194,13389,73.01582000000008,19.03681000000006,2020-07-26
21,Manipur,2176,1524,0,93.88394228400006,24.731636637000065,2020-07-26
22,Meghalaya,646,94,5,91.27961257200009,25.536524147000023,2020-07-26
23,Mizoram,361,183,0,92.82891654100008,23.307804220000037,2020-07-26
24,Nagaland,1289,541,4,94.47204725100003,26.059339096000034,2020-07-26
25,Odisha,24013,15929,130,85.00127000000003,20.926660000000027,2020-07-26
26,Puducherry,2654,1561,38,79.82470000000006,11.92993000000007,2020-07-26
27,Punjab,12684,8297,291,75.41747860200006,30.843241196000065,2020-07-26
28,Rajasthan,35298,25306,613,73.84574452500004,26.58650208200004,2020-07-26
29,Sikkim,499,142,0,88.47595861700006,27.571226435000032,2020-07-26
30,Tamil Nadu,206737,151055,3409,78.40968946100008,11.013249812000025,2020-07-26
31,Telangana,52466,40334,455,79.01145968100008,17.805271101000077,2020-07-26
32,Tripura,3862,2209,11,91.74011046300006,23.74652194700008,2020-07-26
34,Uttar Pradesh,63742,39903,1387,80.56369176000005,26.928766610000025,2020-07-26
33,Uttarakhand,5961,3495,63,79.20756426000008,30.15483759900007,2020-07-26
35,West Bengal,56377,35654,1332,87.98640559100004,23.797759550000023,2020-07-26
