sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,17,11,0,92.78097500000008,12.472918209000056,2020-04-22
2,Andhra Pradesh,813,120,24,79.95790576800005,15.754585607000024,2020-04-22
3,Arunachal Pradesh,1,1,0,94.66035909400006,28.033781652000073,2020-04-22
4,Assam,35,19,1,92.83015209500007,26.32614358500007,2020-04-22
5,Bihar,126,46,2,85.48728000000007,25.151460000000046,2020-04-22
6,Chandigarh,27,14,0,76.78943000000005,30.703410000000076,2020-04-22
7,Chhattisgarh,36,26,0,82.04162083700004,21.265149260000047,2020-04-22
8,Delhi,2156,611,47,77.21689000000003,28.634100000000053,2020-04-22
9,Goa,7,7,0,74.05421646500008,15.362577927000075,2020-04-22
10,Gujarat,2272,144,95,71.57702777600008,22.695412103000027,2020-04-22
11,Haryana,254,127,3,76.34013631800008,29.19646195900003,2020-04-22
12,Himachal Pradesh,39,16,1,77.25004871100003,31.923656800000057,2020-04-22
13,Jammu and Kashmir,380,81,5,76.31064825900006,34.64385349200006,2020-04-22
14,Jharkhand,45,0,3,85.55996217400008,23.65396590300003,2020-04-22
15,Karnataka,425,129,17,76.17046946700003,14.705918599000027,2020-04-22
16,Kerala,427,323,3,76.40890634100003,10.447255617000053,2020-04-22
17,Ladakh,18,14,0,77.50000000000007,34.50000000000006,2020-04-22
18,Madhya Pradesh,1592,148,80,78.29754465700006,23.543002144000074,2020-04-22
19,Maharashtra,5221,722,251,73.01582000000008,19.03681000000006,2020-04-22
20,Manipur,2,2,0,93.88394228400006,24.731636637000065,2020-04-22
21,Meghalaya,12,0,1,91.27961259500006,25.536524185000076,2020-04-22
22,Mizoram,1,0,0,92.82891654100008,23.307804220000037,2020-04-22
23,Odisha,82,30,1,85.00127000000003,20.926660000000027,2020-04-22
24,Puducherry,7,3,0,79.82470000000006,11.92993000000007,2020-04-22
25,Punjab,251,49,16,75.41747895900005,30.843241601000045,2020-04-22
26,Rajasthan,1801,230,25,73.84574451200007,26.58650209000007,2020-04-22
27,Tamil Nadu,1596,635,18,78.40968946000005,11.013249830000065,2020-04-22
28,Telengana,945,194,23,79.50000000000007,18.000000000000053,2020-04-22
29,Tripura,2,1,0,91.74011046400005,23.74652194700008,2020-04-22
31,Uttar Pradesh,1412,165,21,80.56369184900007,26.92876647400004,2020-04-22
30,Uttarakhand,46,19,0,79.20756428100003,30.15483757800007,2020-04-22
32,West Bengal,423,73,15,87.98640557800007,23.79775953100005,2020-04-22
