sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,38,33,0,92.78097500000008,12.472918209000056,2020-06-15
2,Andhra Pradesh,5965,3195,82,79.95790576800005,15.754585607000024,2020-06-15
3,Arunachal Pradesh,87,4,0,94.66035909400006,28.033781652000073,2020-06-15
4,Assam,3718,1584,8,92.83015209500007,26.32614358500007,2020-06-15
5,Bihar,6290,3956,39,85.48728000000007,25.151460000000046,2020-06-15
6,Chandigarh,345,286,5,76.78943000000005,30.703410000000076,2020-06-15
7,Chhattisgarh,1512,631,6,82.04162083700004,21.265149260000047,2020-06-15
8,Dadra and Nagar Haveli and Daman and Diu,35,2,0,73.04955000000007,20.280950000000075,2020-06-15
9,Delhi,38958,14945,1271,77.21689000000003,28.634100000000053,2020-06-15
10,Goa,523,70,0,74.05421646500008,15.362577927000075,2020-06-15
11,Gujarat,23038,15883,1448,71.57702777600008,22.695412103000027,2020-06-15
12,Haryana,6749,2803,78,76.34013631800008,29.19646195900003,2020-06-15
13,Himachal Pradesh,502,313,6,77.25004871100003,31.923656800000057,2020-06-15
14,Jammu and Kashmir,4878,2269,55,76.31064825900006,34.64385349200006,2020-06-15
15,Jharkhand,1711,816,8,85.55996217400008,23.65396590300003,2020-06-15
16,Karnataka,6824,3648,81,76.17046946700003,14.705918599000027,2020-06-15
17,Kerala,2407,1046,19,76.40890634100003,10.447255617000053,2020-06-15
18,Ladakh,437,68,1,77.50000000000007,34.50000000000006,2020-06-15
19,Madhya Pradesh,10641,7377,447,78.29754465700006,23.543002144000074,2020-06-15
20,Maharashtra,104568,49346,3830,73.01582000000008,19.03681000000006,2020-06-15
21,Manipur,449,91,0,93.88394228400006,24.731636637000065,2020-06-15
22,Meghalaya,44,22,1,91.27961259500006,25.536524185000076,2020-06-15
23,Mizoram,107,1,0,92.82891654100008,23.307804220000037,2020-06-15
24,Nagaland,163,76,0,94.47204729200008,26.059338800000035,2020-06-15
25,Odisha,3723,2594,10,85.00127000000003,20.926660000000027,2020-06-15
26,Puducherry,176,82,2,79.82470000000006,11.92993000000007,2020-06-15
27,Punjab,3063,2327,65,75.41747895900005,30.843241601000045,2020-06-15
28,Rajasthan,12401,9337,282,73.84574451200007,26.58650209000007,2020-06-15
29,Sikkim,63,4,0,88.47595861700006,27.571226435000032,2020-06-15
30,Tamil Nadu,42687,23409,397,78.40968946000005,11.013249830000065,2020-06-15
31,Telangana,4737,2352,182,79.01145966800004,17.805271108000053,2020-06-15
32,Tripura,1046,315,1,91.74011046400005,23.74652194700008,2020-06-15
34,Uttar Pradesh,13118,7875,385,80.56369184900007,26.92876647400004,2020-06-15
33,Uttarakhand,1785,1077,23,79.20756428100003,30.15483757800007,2020-06-15
35,West Bengal,10698,4542,463,87.98640557800007,23.79775953100005,2020-06-15
