sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,33,33,0,92.78097500000008,12.472918209000056,2020-05-26
2,Andhra Pradesh,3110,1896,56,79.95790576800005,15.754585607000024,2020-05-26
3,Arunachal Pradesh,2,1,0,94.66035909400006,28.033781652000073,2020-05-26
4,Assam,526,62,4,92.83015209500007,26.32614358500007,2020-05-26
5,Bihar,2730,749,13,85.48728000000007,25.151460000000046,2020-05-26
6,Chandigarh,238,186,3,76.78943000000005,30.703410000000076,2020-05-26
7,Chhattisgarh,291,72,0,82.04162083700004,21.265149260000047,2020-05-26
8,Dadar Nagar Haveli,2,0,0,73.04955000000007,20.280950000000075,2020-05-26
9,Delhi,14053,6771,276,77.21689000000003,28.634100000000053,2020-05-26
10,Goa,67,19,0,74.05421646500008,15.362577927000075,2020-05-26
11,Gujarat,14460,6636,888,71.57702777600008,22.695412103000027,2020-05-26
12,Haryana,1184,765,16,76.34013631800008,29.19646195900003,2020-05-26
13,Himachal Pradesh,223,67,5,77.25004871100003,31.923656800000057,2020-05-26
14,Jammu and Kashmir,1668,809,23,76.31064825900006,34.64385349200006,2020-05-26
15,Jharkhand,377,148,4,85.55996217400008,23.65396590300003,2020-05-26
16,Karnataka,2182,705,44,76.17046946700003,14.705918599000027,2020-05-26
17,Kerala,896,532,5,76.40890634100003,10.447255617000053,2020-05-26
18,Ladakh,52,43,0,77.50000000000007,34.50000000000006,2020-05-26
19,Madhya Pradesh,6859,3571,300,78.29754465700006,23.543002144000074,2020-05-26
20,Maharashtra,52667,15786,1695,73.01582000000008,19.03681000000006,2020-05-26
21,Manipur,39,4,0,93.88394228400006,24.731636637000065,2020-05-26
22,Meghalaya,14,12,1,91.27961259500006,25.536524185000076,2020-05-26
23,Mizoram,1,1,0,92.82891654100008,23.307804220000037,2020-05-26
24,Nagaland,3,0,0,94.47204729200008,26.059338800000035,2020-05-26
25,Odisha,1438,649,7,85.00127000000003,20.926660000000027,2020-05-26
26,Puducherry,41,12,0,79.82470000000006,11.92993000000007,2020-05-26
27,Punjab,2060,1898,40,75.41747895900005,30.843241601000045,2020-05-26
28,Rajasthan,7300,3951,167,73.84574451200007,26.58650209000007,2020-05-26
29,Sikkim,1,0,0,88.47595861700006,27.571226435000032,2020-05-26
30,Tamil Nadu,17082,8731,118,78.40968946000005,11.013249830000065,2020-05-26
31,Telengana,1920,1164,56,79.50000000000007,18.000000000000053,2020-05-26
32,Tripura,194,165,0,91.74011046400005,23.74652194700008,2020-05-26
34,Uttar Pradesh,6532,3581,165,80.56369184900007,26.92876647400004,2020-05-26
33,Uttarakhand,349,58,3,79.20756428100003,30.15483757800007,2020-05-26
35,West Bengal,3816,1414,278,87.98640557800007,23.79775953100005,2020-05-26
