sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,76,45,0,92.78097500000008,12.472918209000056,2020-06-29
2,Andhra Pradesh,13241,5908,169,79.95790576800005,15.754585607000024,2020-06-29
3,Arunachal Pradesh,182,60,1,94.66035909400006,28.033781652000073,2020-06-29
4,Assam,7206,5088,10,92.83015209500007,26.32614358500007,2020-06-29
5,Bihar,9212,7118,60,85.48728000000007,25.151460000000046,2020-06-29
6,Chandigarh,429,336,6,76.78943000000005,30.703410000000076,2020-06-29
7,Chhattisgarh,2662,2091,13,82.04162083700004,21.265149260000047,2020-06-29
8,Dadra and Nagar Haveli and Daman and Diu,178,60,0,73.04955000000007,20.280950000000075,2020-06-29
9,Delhi,83077,52607,2623,77.21689000000003,28.634100000000053,2020-06-29
10,Goa,1198,478,3,74.05421646500008,15.362577927000075,2020-06-29
11,Gujarat,31320,22800,1808,71.57702777600008,22.695412103000027,2020-06-29
12,Haryana,13829,8917,223,76.34013631800008,29.19646195900003,2020-06-29
13,Himachal Pradesh,916,529,9,77.25004871100003,31.923656800000057,2020-06-29
14,Jammu and Kashmir,7093,4316,94,76.31064825900006,34.64385349200006,2020-06-29
15,Jharkhand,2364,1793,12,85.55996217400008,23.65396590300003,2020-06-29
16,Karnataka,13190,7507,207,76.17046946700003,14.705918599000027,2020-06-29
17,Kerala,4189,2152,22,76.40890634100003,10.447255617000053,2020-06-29
18,Ladakh,963,586,1,77.50000000000007,34.50000000000006,2020-06-29
19,Madhya Pradesh,13186,10084,557,78.29754465700006,23.543002144000074,2020-06-29
20,Maharashtra,164626,86575,7429,73.01582000000008,19.03681000000006,2020-06-29
21,Manipur,1185,455,0,93.88394228400006,24.731636637000065,2020-06-29
22,Meghalaya,47,42,1,91.27961259500006,25.536524185000076,2020-06-29
23,Mizoram,148,55,0,92.82891654100008,23.307804220000037,2020-06-29
24,Nagaland,415,164,0,94.47204729200008,26.059338800000035,2020-06-29
25,Odisha,6614,4743,21,85.00127000000003,20.926660000000027,2020-06-29
26,Puducherry,619,221,10,79.82470000000006,11.92993000000007,2020-06-29
27,Punjab,5216,3526,133,75.41747895900005,30.843241601000045,2020-06-29
28,Rajasthan,17271,13611,399,73.84574451200007,26.58650209000007,2020-06-29
29,Sikkim,88,49,0,88.47595861700006,27.571226435000032,2020-06-29
30,Tamil Nadu,82275,45537,1079,78.40968946000005,11.013249830000065,2020-06-29
31,Telangana,14419,5172,247,79.01145966800004,17.805271108000053,2020-06-29
32,Tripura,1346,1079,1,91.74011046400005,23.74652194700008,2020-06-29
34,Uttar Pradesh,22147,14808,660,80.56369184900007,26.92876647400004,2020-06-29
33,Uttarakhand,2823,2018,38,79.20756428100003,30.15483757800007,2020-06-29
35,West Bengal,17283,11193,639,87.98640557800007,23.79775953100005,2020-06-29
