sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,33,33,0,92.78097500000008,12.472918209000056,2020-06-02
2,Andhra Pradesh,3679,2349,62,79.95790576800005,15.754585607000024,2020-06-02
3,Arunachal Pradesh,4,1,0,94.66035909400006,28.033781652000073,2020-06-02
4,Assam,1272,185,4,92.83015209500007,26.32614358500007,2020-06-02
5,Bihar,3815,1710,21,85.48728000000007,25.151460000000046,2020-06-02
6,Chandigarh,293,199,4,76.78943000000005,30.703410000000076,2020-06-02
7,Chhattisgarh,498,115,1,82.04162083700004,21.265149260000047,2020-06-02
8,Dadar Nagar Haveli,2,0,0,73.04955000000007,20.280950000000075,2020-06-02
9,Delhi,19844,8478,473,77.21689000000003,28.634100000000053,2020-06-02
10,Goa,70,42,0,74.05421646500008,15.362577927000075,2020-06-02
11,Gujarat,16779,9919,1038,71.57702777600008,22.695412103000027,2020-06-02
12,Haryana,2091,1048,20,76.34013631800008,29.19646195900003,2020-06-02
13,Himachal Pradesh,331,120,5,77.25004871100003,31.923656800000057,2020-06-02
14,Jammu and Kashmir,2446,927,28,76.31064825900006,34.64385349200006,2020-06-02
15,Jharkhand,610,256,5,85.55996217400008,23.65396590300003,2020-06-02
16,Karnataka,3221,1218,51,76.17046946700003,14.705918599000027,2020-06-02
17,Kerala,1269,590,9,76.40890634100003,10.447255617000053,2020-06-02
18,Ladakh,74,43,0,77.50000000000007,34.50000000000006,2020-06-02
19,Madhya Pradesh,8089,4842,350,78.29754465700006,23.543002144000074,2020-06-02
20,Maharashtra,67655,29329,2286,73.01582000000008,19.03681000000006,2020-06-02
21,Manipur,71,11,0,93.88394228400006,24.731636637000065,2020-06-02
22,Meghalaya,27,12,1,91.27961259500006,25.536524185000076,2020-06-02
23,Mizoram,1,1,0,92.82891654100008,23.307804220000037,2020-06-02
24,Nagaland,43,0,0,94.47204729200008,26.059338800000035,2020-06-02
25,Odisha,1948,1126,7,85.00127000000003,20.926660000000027,2020-06-02
26,Puducherry,70,25,0,79.82470000000006,11.92993000000007,2020-06-02
27,Punjab,2263,1987,45,75.41747895900005,30.843241601000045,2020-06-02
28,Rajasthan,8831,5927,194,73.84574451200007,26.58650209000007,2020-06-02
29,Sikkim,1,0,0,88.47595861700006,27.571226435000032,2020-06-02
30,Tamil Nadu,22333,12757,173,78.40968946000005,11.013249830000065,2020-06-02
31,Telengana,2698,1428,82,79.50000000000007,18.000000000000053,2020-06-02
32,Tripura,313,173,0,91.74011046400005,23.74652194700008,2020-06-02
34,Uttar Pradesh,7823,4709,213,80.56369184900007,26.92876647400004,2020-06-02
33,Uttarakhand,907,102,5,79.20756428100003,30.15483757800007,2020-06-02
35,West Bengal,5501,2157,317,87.98640557800007,23.79775953100005,2020-06-02
