sno.,place,case,recovery,death,lon,lat,day
1,Andaman and Nicobar Islands,33,33,0,92.78097500000008,12.472918209000056,2020-06-08
2,Andhra Pradesh,4708,2682,75,79.95790576800005,15.754585607000024,2020-06-08
3,Arunachal Pradesh,51,1,0,94.66035909400006,28.033781652000073,2020-06-08
4,Assam,2565,615,4,92.83015209500007,26.32614358500007,2020-06-08
5,Bihar,5088,2480,30,85.48728000000007,25.151460000000046,2020-06-08
6,Chandigarh,314,273,5,76.78943000000005,30.703410000000076,2020-06-08
7,Chhattisgarh,1073,283,4,82.04162083700004,21.265149260000047,2020-06-08
8,Dadar Nagar Haveli,20,2,0,73.04955000000007,20.280950000000075,2020-06-08
9,Delhi,28936,10999,812,77.21689000000003,28.634100000000053,2020-06-08
10,Goa,300,65,0,74.05421646500008,15.362577927000075,2020-06-08
11,Gujarat,20070,13635,1249,71.57702777600008,22.695412103000027,2020-06-08
12,Haryana,4448,2134,28,76.34013631800008,29.19646195900003,2020-06-08
13,Himachal Pradesh,413,224,5,77.25004871100003,31.923656800000057,2020-06-08
14,Jammu and Kashmir,4087,1216,41,76.31064825900006,34.64385349200006,2020-06-08
15,Jharkhand,1099,490,7,85.55996217400008,23.65396590300003,2020-06-08
16,Karnataka,5452,2132,61,76.17046946700003,14.705918599000027,2020-06-08
17,Kerala,1914,803,15,76.40890634100003,10.447255617000053,2020-06-08
18,Ladakh,103,50,1,77.50000000000007,34.50000000000006,2020-06-08
19,Madhya Pradesh,9401,6331,412,78.29754465700006,23.543002144000074,2020-06-08
20,Maharashtra,85975,39314,3060,73.01582000000008,19.03681000000006,2020-06-08
21,Manipur,172,52,0,93.88394228400006,24.731636637000065,2020-06-08
22,Meghalaya,36,13,1,91.27961259500006,25.536524185000076,2020-06-08
23,Mizoram,34,1,0,92.82891654100008,23.307804220000037,2020-06-08
24,Nagaland,118,8,0,94.47204729200008,26.059338800000035,2020-06-08
25,Odisha,2856,1894,9,85.00127000000003,20.926660000000027,2020-06-08
26,Puducherry,99,36,0,79.82470000000006,11.92993000000007,2020-06-08
27,Punjab,2608,2106,51,75.41747895900005,30.843241601000045,2020-06-08
28,Rajasthan,10599,7641,240,73.84574451200007,26.58650209000007,2020-06-08
29,Sikkim,7,0,0,88.47595861700006,27.571226435000032,2020-06-08
30,Tamil Nadu,31667,16999,269,78.40968946000005,11.013249830000065,2020-06-08
31,Telengana,3650,1710,137,79.50000000000007,18.000000000000053,2020-06-08
32,Tripura,800,192,0,91.74011046400005,23.74652194700008,2020-06-08
34,Uttar Pradesh,10536,6185,275,80.56369184900007,26.92876647400004,2020-06-08
33,Uttarakhand,1355,528,13,79.20756428100003,30.15483757800007,2020-06-08
35,West Bengal,8187,3303,396,87.98640557800007,23.79775953100005,2020-06-08
